timestamp,latitude,longitude,road_id,road_type,traffic_volume,average_speed,free_flow_speed,occupancy_rate,congestion_level
2024-01-01 02:00:00,40.741050449839285,-73.98098885522496,road_0013,arterial,141,60.0,60,3.610094687947469,0
2024-01-01 02:00:00,40.76936020671709,-73.98141462047757,road_0014,collector,113,45.0,45,5.025585625862758,0
2024-01-01 02:00:00,40.72484697982401,-74.01459505800035,road_0015,collector,141,41.965918371026014,45,12.573872632378901,0
2024-01-01 02:00:00,40.73100440294086,-73.98775581733632,road_0016,collector,79,45.0,45,0.0,0
2024-01-01 02:00:00,40.75868351619848,-73.94023079983116,road_0017,local,63,35.0,35,5.638398524130438,0
2024-01-01 02:00:00,40.716165397891224,-73.7396523951108,road_0018,collector,64,43.97490188016467,45,13.095962842197167,0
2024-01-01 02:00:00,40.74909586171322,-73.98772674635582,road_0019,collector,244,41.119933158115074,45,10.182489362452595,0
2024-01-01 03:00:00,40.80447246752146,-73.99401551064027,road_0000,arterial,70,60.0,60,0.0,0
2024-01-01 03:00:00,40.80949107356936,-73.96391243158607,road_0001,local,24,31.662899703108465,35,9.89750621938909,0
2024-01-01 03:00:00,40.72351506842384,-73.96679396976803,road_0002,arterial,242,60.0,60,2.043296552433125,0
2024-01-01 03:00:00,40.7911614698899,-73.9971824244575,road_0003,collector,106,45.0,45,11.768087542744382,0
2024-01-01 03:00:00,40.7746287921634,-73.93637254877068,road_0004,collector,57,45.0,45,8.812295032817168,0
2024-01-01 03:00:00,40.77476408309478,-73.96823070091489,road_0005,collector,172,45.0,45,8.90702838252233,0
2024-01-01 03:00:00,40.796308181536965,-73.9632723129526,road_0006,arterial,137,59.147848316994484,60,12.648255036860238,0
2024-01-01 03:00:00,40.70105925421109,-73.79200731226265,road_0007,collector,89,45.0,45,0.0,0
2024-01-01 03:00:00,40.74483244518929,-73.97033735860573,road_0008,collector,140,45.0,45,5.734325353945569,0
2024-01-01 03:00:00,40.74105839625748,-73.99941744380057,road_0009,arterial,149,55.09533584380824,60,14.067639528385275,0
2024-01-01 03:00:00,40.69591159380505,-73.82426598115977,road_0010,arterial,108,60.0,60,13.332142938751122,0
2024-01-01 03:00:00,40.65692390877457,-73.74942808238488,road_0011,highway,193,77.25856991614987,80,0.6892154339612908,0
2024-01-01 03:00:00,40.79398843427041,-73.9412929963572,road_0012,collector,105,45.0,45,12.83158087451697,0
2024-01-01 03:00:00,40.741050449839285,-73.98098885522496,road_0013,arterial,129,60.0,60,0.0,0
2024-01-01 03:00:00,40.76936020671709,-73.98141462047757,road_0014,collector,135,41.55319420208772,45,6.018300251041573,0
2024-01-01 03:00:00,40.72484697982401,-74.01459505800035,road_0015,collector,92,41.41001618630787,45,8.497694599658555,0
2024-01-01 03:00:00,40.73100440294086,-73.98775581733632,road_0016,collector,83,45.0,45,0.0,0
2024-01-01 03:00:00,40.75868351619848,-73.94023079983116,road_0017,local,43,35.0,35,0.0,0
2024-01-01 03:00:00,40.716165397891224,-73.7396523951108,road_0018,collector,55,45.0,45,9.922658011816717,0
2024-01-01 03:00:00,40.74909586171322,-73.98772674635582,road_0019,collector,235,41.247779116879705,45,13.191858377284984,0
2024-01-01 04:00:00,40.80447246752146,-73.99401551064027,road_0000,arterial,264,60.0,60,9.044440184939527,0
2024-01-01 04:00:00,40.80949107356936,-73.96391243158607,road_0001,local,42,34.78058486019175,35,0.0,0
2024-01-01 04:00:00,40.72351506842384,-73.96679396976803,road_0002,arterial,156,60.0,60,0.0,0
2024-01-01 04:00:00,40.7911614698899,-73.9971824244575,road_0003,collector,156,43.87306533649778,45,19.643450969490836,0
2024-01-01 04:00:00,40.7746287921634,-73.93637254877068,road_0004,collector,114,45.0,45,2.071916770389052,0
2024-01-01 04:00:00,40.77476408309478,-73.96823070091489,road_0005,collector,122,45.0,45,0.0,0
2024-01-01 04:00:00,40.796308181536965,-73.9632723129526,road_0006,arterial,253,60.0,60,1.5959312947079756,0
2024-01-01 04:00:00,40.70105925421109,-73.79200731226265,road_0007,collector,142,45.0,45,12.054639429371917,0
2024-01-01 04:00:00,40.74483244518929,-73.97033735860573,road_0008,collector,187,45.0,45,14.152952905128672,0
2024-01-01 04:00:00,40.74105839625748,-73.99941744380057,road_0009,arterial,165,60.0,60,15.608229681531178,0
2024-01-01 04:00:00,40.69591159380505,-73.82426598115977,road_0010,arterial,165,56.25729379659045,60,2.1476236596226537,0
2024-01-01 04:00:00,40.65692390877457,-73.74942808238488,road_0011,highway,240,73.2436118058584,80,7.6731222370174414,0
2024-01-01 04:00:00,40.79398843427041,-73.9412929963572,road_0012,collector,211,45.0,45,18.02990094706157,0
2024-01-01 04:00:00,40.741050449839285,-73.98098885522496,road_0013,arterial,287,55.94994560460838,60,15.174623451077586,0
2024-01-01 04:00:00,40.76936020671709,-73.98141462047757,road_0014,collector,287,45.0,45,28.129331599171813,0
2024-01-01 04:00:00,40.72484697982401,-74.01459505800035,road_0015,collector,198,45.0,45,21.85456966708027,0
2024-01-01 04:00:00,40.73100440294086,-73.98775581733632,road_0016,collector,88,45.0,45,3.395934004227658,0
2024-01-01 04:00:00,40.75868351619848,-73.94023079983116,road_0017,local,81,34.16569740221164,35,12.007614307042703,0
2024-01-01 04:00:00,40.716165397891224,-73.7396523951108,road_0018,collector,160,44.71737011294949,45,17.433240760889426,0
2024-01-01 04:00:00,40.74909586171322,-73.98772674635582,road_0019,collector,186,45.0,45,3.5275099330185427,0
2024-01-01 05:00:00,40.80447246752146,-73.99401551064027,road_0000,arterial,635,60.0,60,35.33273674147811,0
2024-01-01 05:00:00,40.80949107356936,-73.96391243158607,road_0001,local,193,33.21455995314715,35,31.11794781354823,0
2024-01-01 05:00:00,40.72351506842384,-73.96679396976803,road_0002,arterial,503,60.0,60,29.201020545174444,0
2024-01-01 05:00:00,40.7911614698899,-73.9971824244575,road_0003,collector,199,43.721432887036976,45,15.629231475824582,0
2024-01-01 05:00:00,40.7746287921634,-73.93637254877068,road_0004,collector,171,45.0,45,11.806154018075867,0
2024-01-01 05:00:00,40.77476408309478,-73.96823070091489,road_0005,collector,431,45.0,45,29.771470108823046,0
2024-01-01 05:00:00,40.796308181536965,-73.9632723129526,road_0006,arterial,532,54.32868094356096,60,13.960304569012813,0
2024-01-01 05:00:00,40.70105925421109,-73.79200731226265,road_0007,collector,255,42.41136409426942,45,21.08159536198447,0
2024-01-01 05:00:00,40.74483244518929,-73.97033735860573,road_0008,collector,200,45.0,45,10.345084509465273,0
2024-01-01 05:00:00,40.74105839625748,-73.99941744380057,road_0009,arterial,544,58.159506564210616,60,29.843173889874965,0
2024-01-01 05:00:00,40.69591159380505,-73.82426598115977,road_0010,arterial,372,60.0,60,12.810855646425402,0
2024-01-01 05:00:00,40.65692390877457,-73.74942808238488,road_0011,highway,828,80.0,80,13.641469618580757,0
2024-01-01 05:00:00,40.79398843427041,-73.9412929963572,road_0012,collector,221,45.0,45,13.91604845809856,0
2024-01-01 05:00:00,40.741050449839285,-73.98098885522496,road_0013,arterial,572,56.858374677126264,60,25.548017086334514,0
2024-01-01 05:00:00,40.76936020671709,-73.98141462047757,road_0014,collector,194,41.8653671757239,45,5.494250112488782,0
2024-01-01 05:00:00,40.72484697982401,-74.01459505800035,road_0015,collector,263,43.60482419391198,45,11.170935021316232,0
2024-01-01 05:00:00,40.73100440294086,-73.98775581733632,road_0016,collector,499,41.97376960844511,45,36.61782143708721,0
2024-01-01 05:00:00,40.75868351619848,-73.94023079983116,road_0017,local,77,33.449701760893106,35,3.0037012614432914,0
2024-01-01 05:00:00,40.716165397891224,-73.7396523951108,road_0018,collector,116,44.64676938874504,45,0.14605075534534961,0
2024-01-01 05:00:00,40.74909586171322,-73.98772674635582,road_0019,collector,308,45.0,45,20.601678750430473,0
2024-01-01 06:00:00,40.80447246752146,-73.99401551064027,road_0000,arterial,536,54.96368765754422,60,23.998007789818157,0
2024-01-01 06:00:00,40.80949107356936,-73.96391243158607,road_0001,local,413,33.08563391349231,35,42.84655919709728,0
2024-01-01 06:00:00,40.72351506842384,-73.96679396976803,road_0002,arterial,1739,54.59492817304234,60,63.25042038712755,0
2024-01-01 06:00:00,40.7911614698899,-73.9971824244575,road_0003,collector,434,43.77420733177243,45,31.298428763939253,0
2024-01-01 06:00:00,40.7746287921634,-73.93637254877068,road_0004,collector,525,42.67587177896373,45,25.733664057811957,0
2024-01-01 06:00:00,40.77476408309478,-73.96823070091489,road_0005,collector,1026,43.84930038353395,45,68.63354884231333,0
2024-01-01 06:00:00,40.796308181536965,-73.9632723129526,road_0006,arterial,519,56.89379471909907,60,21.412345329100464,0
2024-01-01 06:00:00,40.70105925421109,-73.79200731226265,road_0007,collector,297,43.38870952514886,45,10.201423955554528,0
2024-01-01 06:00:00,40.74483244518929,-73.97033735860573,road_0008,collector,509,45.0,45,26.328575969718354,0
2024-01-01 06:00:00,40.74105839625748,-73.99941744380057,road_0009,arterial,1438,59.01233804068219,60,63.30342477214677,0
2024-01-01 06:00:00,40.69591159380505,-73.82426598115977,road_0010,arterial,418,60.0,60,18.456822360417583,0
2024-01-01 06:00:00,40.65692390877457,-73.74942808238488,road_0011,highway,842,77.78640788775101,80,16.725518115974488,0
2024-01-01 06:00:00,40.79398843427041,-73.9412929963572,road_0012,collector,576,45.0,45,35.52193451795692,0
2024-01-01 06:00:00,40.741050449839285,-73.98098885522496,road_0013,arterial,1213,55.37396822691841,60,40.555649452408076,0
2024-01-01 06:00:00,40.76936020671709,-73.98141462047757,road_0014,collector,493,42.99060981008823,45,26.598007147692783,0
2024-01-01 06:00:00,40.72484697982401,-74.01459505800035,road_0015,collector,604,45.0,45,31.87134157989951,0
2024-01-01 06:00:00,40.73100440294086,-73.98775581733632,road_0016,collector,813,43.517385540447414,45,46.44077804336105,0
2024-01-01 06:00:00,40.75868351619848,-73.94023079983116,road_0017,local,431,32.889696138486286,35,60.216441418985596,0
2024-01-01 06:00:00,40.716165397891224,-73.7396523951108,road_0018,collector,296,45.0,45,28.32085311588505,0
2024-01-01 06:00:00,40.74909586171322,-73.98772674635582,road_0019,collector,865,41.495078718717785,45,63.0565253305054,0
2024-01-01 07:00:00,40.80447246752146,-73.99401551064027,road_0000,arterial,1814,54.637126664940524,60,72.7122075736891,0
2024-01-01 07:00:00,40.80949107356936,-73.96391243158607,road_0001,local,483,34.873616315257856,35,56.14761106480512,0
2024-01-01 07:00:00,40.72351506842384,-73.96679396976803,road_0002,arterial,2500,47.4972890798862,60,100.0,1
2024-01-01 07:00:00,40.7911614698899,-73.9971824244575,road_0003,collector,971,45.0,45,56.00083274278869,0
2024-01-01 07:00:00,40.7746287921634,-73.93637254877068,road_0004,collector,1259,43.40247481055831,45,79.02614642860861,0
2024-01-01 07:00:00,40.77476408309478,-73.96823070091489,road_0005,collector,1500,38.44049411071776,45,99.43152377100317,0
2024-01-01 07:00:00,40.796308181536965,-73.9632723129526,road_0006,arterial,2251,59.694989350814126,60,96.65238815575458,0
2024-01-01 07:00:00,40.70105925421109,-73.79200731226265,road_0007,collector,640,41.92269872974521,45,51.43347580308743,0
2024-01-01 07:00:00,40.74483244518929,-73.97033735860573,road_0008,collector,1500,41.805616513760405,45,100.0,0
2024-01-01 07:00:00,40.74105839625748,-73.99941744380057,road_0009,arterial,2500,48.66423592555518,60,94.03254640095489,0
2024-01-01 07:00:00,40.69591159380505,-73.82426598115977,road_0010,arterial,1161,59.85915605441019,60,49.743944413924,0
2024-01-01 07:00:00,40.65692390877457,-73.74942808238488,road_0011,highway,2383,80.0,80,57.42390214845271,0
2024-01-01 07:00:00,40.79398843427041,-73.9412929963572,road_0012,collector,1200,40.71111025350211,45,79.25359571339213,0
2024-01-01 07:00:00,40.741050449839285,-73.98098885522496,road_0013,arterial,2500,56.34338685156073,60,94.64425390293634,0
2024-01-01 07:00:00,40.76936020671709,-73.98141462047757,road_0014,collector,1500,40.102732141935604,45,100.0,0
2024-01-01 07:00:00,40.72484697982401,-74.01459505800035,road_0015,collector,1500,37.83839176688155,45,100.0,0
2024-01-01 07:00:00,40.73100440294086,-73.98775581733632,road_0016,collector,1500,39.39230419807557,45,100.0,0
2024-01-01 07:00:00,40.75868351619848,-73.94023079983116,road_0017,local,800,29.288743021364212,35,93.03349759465502,0
2024-01-01 07:00:00,40.716165397891224,-73.7396523951108,road_0018,collector,754,45.0,45,40.93731536138226,0
2024-01-01 07:00:00,40.74909586171322,-73.98772674635582,road_0019,collector,1500,41.64462238438968,45,96.84163497431815,0
2024-01-01 08:00:00,40.80447246752146,-73.99401551064027,road_0000,arterial,2184,54.04569851150168,60,79.90977324663965,0
2024-01-01 08:00:00,40.80949107356936,-73.96391243158607,road_0001,local,800,31.787624329349104,35,94.58502790465283,0
2024-01-01 08:00:00,40.72351506842384,-73.96679396976803,road_0002,arterial,2500,52.61973332188796,60,100.0,0
2024-01-01 08:00:00,40.7911614698899,-73.9971824244575,road_0003,collector,1294,44.94251590825248,45,79.89862100269518,0
2024-01-01 08:00:00,40.7746287921634,-73.93637254877068,road_0004,collector,1500,42.63091309261422,45,99.24011607288266,0
2024-01-01 08:00:00,40.77476408309478,-73.96823070091489,road_0005,collector,1500,40.00268532079291,45,100.0,0
2024-01-01 08:00:00,40.796308181536965,-73.9632723129526,road_0006,arterial,1917,57.78495881278844,60,85.32236564967225,0
2024-01-01 08:00:00,40.70105925421109,-73.79200731226265,road_0007,collector,1500,36.41117511845945,45,100.0,0
2024-01-01 08:00:00,40.74483244518929,-73.97033735860573,road_0008,collector,1500,40.9808679309761,45,98.48261342604772,0
2024-01-01 08:00:00,40.74105839625748,-73.99941744380057,road_0009,arterial,2500,48.13813613051223,60,99.01678742808264,0
2024-01-01 08:00:00,40.69591159380505,-73.82426598115977,road_0010,arterial,2500,56.56530660122477,60,92.49325362406533,0
2024-01-01 08:00:00,40.65692390877457,-73.74942808238488,road_0011,highway,4000,68.16003761906269,80,100.0,0
2024-01-01 08:00:00,40.79398843427041,-73.9412929963572,road_0012,collector,990,39.4197200357335,45,72.05706897196023,0
2024-01-01 08:00:00,40.741050449839285,-73.98098885522496,road_0013,arterial,2500,56.55501512778534,60,100.0,0
2024-01-01 08:00:00,40.76936020671709,-73.98141462047757,road_0014,collector,1500,38.756488233050675,45,100.0,0
2024-01-01 08:00:00,40.72484697982401,-74.01459505800035,road_0015,collector,1500,36.59781119874437,45,92.817140407596,0
2024-01-01 08:00:00,40.73100440294086,-73.98775581733632,road_0016,collector,1500,38.05351747134757,45,100.0,0
2024-01-01 08:00:00,40.75868351619848,-73.94023079983116,road_0017,local,800,31.430227481840852,35,90.26188913176668,0
2024-01-01 08:00:00,40.716165397891224,-73.7396523951108,road_0018,collector,995,42.98331850126988,45,59.30658788839559,0
2024-01-01 08:00:00,40.74909586171322,-73.98772674635582,road_0019,collector,1500,39.8769262225047,45,100.0,0
2024-01-01 09:00:00,40.80447246752146,-73.99401551064027,road_0000,arterial,1650,60.0,60,60.19811186191171,0
2024-01-01 09:00:00,40.80949107356936,-73.96391243158607,road_0001,local,507,33.982198289097404,35,54.105993356961896,0
2024-01-01 09:00:00,40.72351506842384,-73.96679396976803,road_0002,arterial,2500,51.68649218867508,60,100.0,0
2024-01-01 09:00:00,40.7911614698899,-73.9971824244575,road_0003,collector,1481,39.85561648801572,45,96.74859455083985,0
2024-01-01 09:00:00,40.7746287921634,-73.93637254877068,road_0004,collector,889,45.0,45,66.50237908693701,0
2024-01-01 09:00:00,40.77476408309478,-73.96823070091489,road_0005,collector,1500,38.41618046946338,45,100.0,0
2024-01-01 09:00:00,40.796308181536965,-73.9632723129526,road_0006,arterial,1213,60.0,60,52.839444576947955,0
2024-01-01 09:00:00,40.70105925421109,-73.79200731226265,road_0007,collector,501,45.0,45,28.02149593176143,0
2024-01-01 09:00:00,40.74483244518929,-73.97033735860573,road_0008,collector,1290,38.913963613324285,45,91.99832170746379,0
2024-01-01 09:00:00,40.74105839625748,-73.99941744380057,road_0009,arterial,2500,49.49397068868996,60,91.9888278551869,0
2024-01-01 09:00:00,40.69591159380505,-73.82426598115977,road_0010,arterial,2265,53.37210950133238,60,97.20439729133984,0
2024-01-01 09:00:00,40.65692390877457,-73.74942808238488,road_0011,highway,2684,80.0,80,62.962954605220276,0
2024-01-01 09:00:00,40.79398843427041,-73.9412929963572,road_0012,collector,690,40.46700597679512,45,40.157725102920544,0
2024-01-01 09:00:00,40.741050449839285,-73.98098885522496,road_0013,arterial,2500,56.27135698515105,60,98.42849101184996,0
2024-01-01 09:00:00,40.76936020671709,-73.98141462047757,road_0014,collector,1500,38.18889710739601,45,95.18846866862584,0
2024-01-01 09:00:00,40.72484697982401,-74.01459505800035,road_0015,collector,1500,38.42148249540972,45,100.0,0
2024-01-01 09:00:00,40.73100440294086,-73.98775581733632,road_0016,collector,1500,42.64006935883428,45,95.88931519083835,0
2024-01-01 09:00:00,40.75868351619848,-73.94023079983116,road_0017,local,800,30.358276858910088,35,100.0,0
2024-01-01 09:00:00,40.716165397891224,-73.7396523951108,road_0018,collector,1500,35.39323806511397,45,98.50427008938468,1
2024-01-01 09:00:00,40.74909586171322,-73.98772674635582,road_0019,collector,1500,37.2356427555642,45,100.0,0
2024-01-01 10:00:00,40.80447246752146,-73.99401551064027,road_0000,arterial,838,60.0,60,43.208043614071045,0
2024-01-01 10:00:00,40.80949107356936,-73.96391243158607,road_0001,local,224,35.0,35,18.367813530949338,0
2024-01-01 10:00:00,40.72351506842384,-73.96679396976803,road_0002,arterial,1109,60.0,60,39.84110441374412,0
2024-01-01 10:00:00,40.7911614698899,-73.9971824244575,road_0003,collector,849,39.98344944005761,45,50.72842543521206,0
2024-01-01 10:00:00,40.7746287921634,-73.93637254877068,road_0004,collector,512,45.0,45,41.611134884583635,0
2024-01-01 10:00:00,40.77476408309478,-73.96823070091489,road_0005,collector,1151,45.0,45,70.24075890580232,0
2024-01-01 10:00:00,40.796308181536965,-73.9632723129526,road_0006,arterial,971,54.377968884035326,60,39.21835410565676,0
2024-01-01 10:00:00,40.70105925421109,-73.79200731226265,road_0007,collector,402,45.0,45,18.45597335850253,0
2024-01-01 10:00:00,40.74483244518929,-73.97033735860573,road_0008,collector,727,43.34231759320132,45,44.240541402080666,0
2024-01-01 10:00:00,40.74105839625748,-73.99941744380057,road_0009,arterial,1818,57.30864672992511,60,74.04809280593794,0
2024-01-01 10:00:00,40.69591159380505,-73.82426598115977,road_0010,arterial,1187,56.151235611325845,60,52.131441944205,0
2024-01-01 10:00:00,40.65692390877457,-73.74942808238488,road_0011,highway,731,72.8106310998473,80,20.176558614005096,0
2024-01-01 10:00:00,40.79398843427041,-73.9412929963572,road_0012,collector,683,45.0,45,42.21821114967255,0
2024-01-01 10:00:00,40.741050449839285,-73.98098885522496,road_0013,arterial,879,59.80879128156272,60,39.72377512407207,0
2024-01-01 10:00:00,40.76936020671709,-73.98141462047757,road_0014,collector,1129,45.0,45,70.1947073314488,0
2024-01-01 10:00:00,40.72484697982401,-74.01459505800035,road_0015,collector,1357,41.62947403513645,45,85.90956941126592,0
2024-01-01 10:00:00,40.73100440294086,-73.98775581733632,road_0016,collector,723,41.39621702738451,45,56.54627150924485,0
2024-01-01 10:00:00,40.75868351619848,-73.94023079983116,road_0017,local,485,34.59237027561832,35,54.327658576772386,0
2024-01-01 10:00:00,40.716165397891224,-73.7396523951108,road_0018,collector,772,45.0,45,57.59788962389567,0
2024-01-01 10:00:00,40.74909586171322,-73.98772674635582,road_0019,collector,1500,39.047673628511546,45,94.99336017718372,0
2024-01-01 11:00:00,40.80447246752146,-73.99401551064027,road_0000,arterial,1104,54.1641495073187,60,53.041186793732265,0
2024-01-01 11:00:00,40.80949107356936,-73.96391243158607,road_0001,local,549,34.33342792403819,35,62.23650690254667,0
2024-01-01 11:00:00,40.72351506842384,-73.96679396976803,road_0002,arterial,2080,53.70787496366862,60,87.1484053449368,0
2024-01-01 11:00:00,40.7911614698899,-73.9971824244575,road_0003,collector,1222,41.99338213544207,45,90.35199644893535,0
2024-01-01 11:00:00,40.7746287921634,-73.93637254877068,road_0004,collector,1122,45.0,45,71.1820094648651,0
2024-01-01 11:00:00,40.77476408309478,-73.96823070091489,road_0005,collector,669,41.339744952813064,45,39.200176745754064,0
2024-01-01 11:00:00,40.796308181536965,-73.9632723129526,road_0006,arterial,821,60.0,60,29.63749927536133,0
2024-01-01 11:00:00,40.70105925421109,-73.79200731226265,road_0007,collector,332,45.0,45,22.923159180840077,0
2024-01-01 11:00:00,40.74483244518929,-73.97033735860573,road_0008,collector,977,44.83245757256982,45,72.85288829805707,0
2024-01-01 11:00:00,40.74105839625748,-73.99941744380057,road_0009,arterial,1138,53.90805354983768,60,52.92197747801859,0
2024-01-01 11:00:00,40.69591159380505,-73.82426598115977,road_0010,arterial,1342,60.0,60,62.46135397025793,0
2024-01-01 11:00:00,40.65692390877457,-73.74942808238488,road_0011,highway,2163,77.43771025220839,80,59.418765778622536,0
2024-01-01 11:00:00,40.79398843427041,-73.9412929963572,road_0012,collector,766,45.0,45,58.54020895039345,0
2024-01-01 11:00:00,40.741050449839285,-73.98098885522496,road_0013,arterial,2233,57.37331513695861,60,87.7471400455414,0
2024-01-01 11:00:00,40.76936020671709,-73.98141462047757,road_0014,collector,716,42.75223304832137,45,44.82577648614887,0
2024-01-01 11:00:00,40.72484697982401,-74.01459505800035,road_0015,collector,810,40.14878436985749,45,44.84186379272724,0
2024-01-01 11:00:00,40.73100440294086,-73.98775581733632,road_0016,collector,1500,40.53637003846752,45,97.68653294319364,0
